  0.82621608937075997                            NaN
   1.0293588924676240        3.1560029009825859E-002
   1.2285164084665756        4.7899208876579835E-002
   1.4615269448081807        6.8662106653792146E-002
   1.7520039649099572        7.8305277157818681E-002
   1.9577301076261808       0.10585688536915681     
   2.3445158216036366       0.11962394822934236     
   3.1888147910513527       0.14565286523676826     
   4.3572600065741689       0.15307951673341572     
   5.9751969305954873       0.16419564407286413     
   8.8855321313711517       0.18387525379899725     
