0.3 80.34074604531052 -201.38483054268946 -195.28074676276213 86.00655664922691 
0.4 265.4586078187281 -498.8362512918256 -141.4226681616964 103.63202652911204 
0.5 287.85051082633595 -503.0265647416718 -212.8389218776608 131.78168325341693 
0.6 378.6210056509613 -579.950456279544 -244.9011795276293 160.19316667771062 
0.7 608.1832508141445 -758.7943488256298 -235.74941189259093 180.94362691841044 
0.8 1196.0463595541357 -1320.281111456632 -101.81625629972926 199.393955491629 
0.9 2079.786112930271 -2180.2210648750997 178.94820989955008 192.8074533198588 
1.0 3144.338459269646 -2941.0135183152634 310.7126361345922 221.99305315796542 
